Date,Adj Close
2020-04-28,67.83272552490234
2020-04-29,70.0606918334961
2020-04-30,71.53871154785156
2020-05-01,70.38701629638672
2020-05-04,71.38289642333984
2020-05-05,72.45426177978516
2020-05-06,73.20181274414062
2020-05-07,73.95906066894531
2020-05-08,75.71941375732422
2020-05-11,76.91088104248047
2020-05-12,76.03193664550781
2020-05-13,75.11393737792969
2020-05-14,75.57537078857422
2020-05-15,75.1285629272461
2020-05-18,76.89868927001953
2020-05-19,76.45433044433594
2020-05-20,77.94120788574219
2020-05-21,77.36012268066406
2020-05-22,77.85821533203125
2020-05-26,77.33082580566406
2020-05-27,77.66776275634766
2020-05-28,77.70195007324219
2020-05-29,77.62626647949219
2020-06-01,78.58089447021484
2020-06-02,78.9446792602539
2020-06-03,79.3792724609375
2020-06-04,78.69564056396484
2020-06-05,80.93699645996094
2020-06-08,81.41551971435547
2020-06-09,83.9864501953125
2020-06-10,86.147216796875
2020-06-11,82.01123809814453
2020-06-12,82.71929168701172
2020-06-15,83.74230194091797
2020-06-16,85.96168518066406
2020-06-17,85.84203338623047
2020-06-18,85.876220703125
2020-06-19,85.38545227050781
2020-06-22,87.61945343017578
2020-06-23,89.48966979980469
2020-06-24,87.91001892089844
2020-06-25,89.07707977294922
2020-06-26,86.34011840820312
2020-06-29,88.32996368408203
2020-06-30,89.06729888916016
2020-07-01,88.89883422851562
2020-07-02,88.89883422851562
2020-07-06,91.27690124511719
2020-07-07,90.99366760253906
2020-07-08,93.1129150390625
2020-07-09,93.5133285522461
2020-07-10,93.67692565917969
2020-07-13,93.2447738647461
2020-07-14,94.787841796875
2020-07-15,95.43971252441406
2020-07-16,94.26532745361328
2020-07-17,94.07492065429688
2020-07-20,96.05743408203125
2020-07-21,94.73168182373047
2020-07-22,94.997802734375
2020-07-23,90.673828125
2020-07-24,90.44921112060547
2020-07-27,92.59288787841797
2020-07-28,91.0718002319336
2020-07-29,92.81749725341797
2020-07-30,93.94060516357422
2020-07-31,103.77513122558594
2020-08-03,106.39000701904297
2020-08-04,107.10047912597656
2020-08-05,107.48868560791016
2020-08-06,111.23890686035156
2020-08-07,108.70980834960938
2020-08-10,110.28987884521484
2020-08-11,107.0098648071289
2020-08-12,110.56629180908203
2020-08-13,112.52302551269531
2020-08-14,112.42274475097656
2020-08-17,112.12921142578125
2020-08-18,113.06356811523438
2020-08-19,113.20543670654297
2020-08-20,115.71742248535156
2020-08-21,121.68062591552734
2020-08-24,123.13595581054688
2020-08-25,122.12577819824219
2020-08-26,123.78657531738281
2020-08-27,122.3067855834961
2020-08-28,122.1086654663086
2020-08-31,126.24964904785156
2020-09-01,131.2784881591797
2020-09-02,128.55857849121094
2020-09-03,118.26609802246094
2020-09-04,118.34435272216797
2020-09-08,110.38038635253906
2020-09-09,114.78307342529297
2020-09-10,111.03589630126953
2020-09-11,109.5781021118164
2020-09-14,112.86546325683594
2020-09-15,113.04157257080078
2020-09-16,109.705322265625
2020-09-17,107.9540023803711
2020-09-18,104.52969360351562
2020-09-21,107.69962310791016
2020-09-22,109.39221954345703
2020-09-23,104.80364227294922
2020-09-24,105.87984466552734
2020-09-25,109.85205078125
2020-09-28,112.47407531738281
2020-09-29,111.62291717529297
2020-09-30,113.30571746826172
2020-10-01,114.26454162597656
2020-10-02,110.57604217529297
2020-10-05,113.98079681396484
2020-10-06,110.7130355834961
2020-10-07,112.59150695800781
2020-10-08,112.48387908935547
2020-10-09,114.44064331054688
2020-10-12,121.70997619628906
2020-10-13,118.48133087158203
2020-10-14,118.56938934326172
2020-10-15,118.09977722167969
2020-10-16,116.44630432128906
2020-10-19,113.47205352783203
2020-10-20,114.96894836425781
2020-10-21,114.34281158447266
2020-10-22,113.24702453613281
2020-10-23,112.55235290527344
2020-10-26,112.56216430664062
2020-10-27,114.07864379882812
2020-10-28,108.79540252685547
2020-10-29,112.82632446289062
2020-10-30,106.50601959228516
2020-11-02,106.4179458618164
2020-11-03,108.05184173583984
2020-11-04,112.46431732177734
2020-11-05,116.45608520507812
2020-11-06,116.32378387451172
2020-11-09,114.00102996826172
2020-11-10,113.65802001953125
2020-11-11,117.10783386230469
2020-11-12,116.83341217041016
2020-11-13,116.88243103027344
2020-11-16,117.90168762207031
2020-11-17,117.00984954833984
2020-11-18,115.67694854736328
2020-11-19,116.2747802734375
2020-11-20,115.00069427490234
2020-11-23,111.58028411865234
2020-11-24,112.87396240234375
2020-11-25,113.7168197631836
2020-11-27,114.26565551757812
2020-11-30,116.67662048339844
2020-12-01,120.27344512939453
2020-12-02,120.62627410888672
2020-12-03,120.48905944824219
2020-12-04,119.81280517578125
2020-12-07,121.28290557861328
2020-12-08,121.90035247802734
2020-12-09,119.35218048095703
2020-12-10,120.7830810546875
2020-12-11,119.9696273803711
2020-12-14,119.35218048095703
2020-12-15,125.33056640625
2020-12-16,125.26197814941406
2020-12-17,126.13422393798828
2020-12-18,124.13490295410156
2020-12-21,125.67359924316406
2020-12-22,129.25082397460938
2020-12-23,128.34918212890625
2020-12-24,129.33905029296875
2020-12-28,133.96493530273438
2020-12-29,132.1811981201172
2020-12-30,131.05416870117188
2020-12-31,130.04469299316406
2021-01-04,126.83007049560547
2021-01-05,128.39817810058594
2021-01-06,124.07609558105469
2021-01-07,128.30996704101562
2021-01-08,129.41741943359375
2021-01-11,126.40865325927734
2021-01-12,126.23223114013672
2021-01-13,128.2805633544922
2021-01-14,126.34003448486328
2021-01-15,124.60533142089844
2021-01-19,125.28157043457031
2021-01-20,129.39781188964844
2021-01-21,134.14134216308594
2021-01-22,136.29750061035156
2021-01-25,140.0707244873047
2021-01-26,140.3059539794922
2021-01-27,139.22787475585938
2021-01-28,134.35693359375
2021-01-29,129.32925415039062
2021-02-01,131.4657745361328
2021-02-02,132.298828125
2021-02-03,131.26976013183594
2021-02-04,134.65098571777344
2021-02-05,134.2338409423828
2021-02-08,134.3810577392578
2021-02-09,133.49769592285156
2021-02-10,132.88912963867188
2021-02-11,132.6339111328125
2021-02-12,132.86949157714844
2021-02-16,130.72979736328125
2021-02-17,128.4231719970703
2021-02-18,127.31405639648438
2021-02-19,127.4710922241211
2021-02-22,123.67257690429688
2021-02-23,123.53518676757812
2021-02-24,123.03458404541016
2021-02-25,118.75511932373047
2021-02-26,119.02014923095703
2021-03-01,125.42952728271484
2021-03-02,122.80885314941406
2021-03-03,119.80536651611328
2021-03-04,117.91099548339844
2021-03-05,119.17717742919922
2021-03-08,114.21064758300781
2021-03-09,118.85328674316406
2021-03-10,117.76378631591797
2021-03-11,119.70720672607422
2021-03-12,118.79438018798828
2021-03-15,121.69970703125
2021-03-16,123.25051879882812
2021-03-17,122.45549011230469
2021-03-18,118.3036117553711
2021-03-19,117.77359771728516
2021-03-22,121.11078643798828
2021-03-23,120.27649688720703
2021-03-24,117.87175750732422
2021-03-25,118.36251831054688
2021-03-26,118.97106170654297
2021-03-29,119.14773559570312
2021-03-30,117.68525695800781
2021-03-31,119.8936996459961
2021-04-01,120.72798919677734
2021-04-05,123.57443237304688
2021-04-06,123.87870788574219
2021-04-07,125.53749084472656
2021-04-08,127.95205688476562
2021-04-09,130.54330444335938
2021-04-12,128.8157958984375
2021-04-13,131.9468536376953
2021-04-14,129.59121704101562
2021-04-15,132.0155792236328
2021-04-16,131.681884765625
2021-04-19,132.34927368164062
2021-04-20,130.65127563476562
2021-04-21,131.0340576171875
2021-04-22,129.50289916992188
2021-04-23,131.8389129638672
2021-04-26,132.2315216064453
2021-04-27,131.90762329101562
2021-04-28,131.11257934570312
2021-04-29,131.014404296875
2021-04-30,129.03173828125
2021-05-03,130.09178161621094
2021-05-04,125.48841094970703
2021-05-05,125.7337875366211
2021-05-06,127.3435287475586
2021-05-07,128.02191162109375
2021-05-10,124.7183609008789
2021-05-11,123.7941665649414
2021-05-12,120.7069320678711
2021-05-13,122.86996459960938
2021-05-14,125.30828857421875
2021-05-17,124.14810943603516
2021-05-18,122.7519760131836
2021-05-19,122.59466552734375
2021-05-20,125.17063903808594
2021-05-21,123.32222747802734
2021-05-24,124.96415710449219
2021-05-25,124.76753234863281
2021-05-26,124.7183609008789
2021-05-27,123.17475128173828
2021-05-28,122.51600646972656
2021-06-01,122.19154357910156
2021-06-02,122.95844268798828
2021-06-03,121.4639892578125
2021-06-04,123.77449035644531
2021-06-07,123.78433227539062
2021-06-08,124.61022186279297
2021-06-09,124.99366760253906
2021-06-10,123.99080657958984
2021-06-11,125.20995330810547
2021-06-14,128.28733825683594
2021-06-15,127.46147918701172
2021-06-16,127.96290588378906
2021-06-17,129.57533264160156
2021-06-18,128.2677001953125
2021-06-21,130.0767822265625
2021-06-22,131.72854614257812
2021-06-23,131.4532470703125
2021-06-24,131.1681365966797
2021-06-25,130.87319946289062
2021-06-28,132.51510620117188
2021-06-29,134.0390625
2021-06-30,134.65847778320312
2021-07-01,134.96328735351562
2021-07-02,137.60806274414062
2021-07-06,139.6334228515625
2021-07-07,142.14060974121094
2021-07-08,140.83297729492188
2021-07-09,142.67152404785156
2021-07-12,142.07179260253906
2021-07-13,143.192626953125
2021-07-14,146.6436309814453
2021-07-15,145.9849090576172
2021-07-16,143.9300079345703
2021-07-19,140.0562286376953
2021-07-20,143.6940155029297
2021-07-21,142.9566192626953
2021-07-22,144.3331298828125
2021-07-23,146.06353759765625
2021-07-26,146.4863739013672
2021-07-27,144.3036346435547
2021-07-28,142.54368591308594
2021-07-29,143.192626953125
2021-07-30,143.40892028808594
2021-08-02,143.07464599609375
2021-08-03,144.8837127685547
2021-08-04,144.4805908203125
2021-08-05,144.58877563476562
2021-08-06,143.89950561523438
2021-08-09,143.8502197265625
2021-08-10,143.36778259277344
2021-08-11,143.623779296875
2021-08-12,146.60733032226562
2021-08-13,146.81411743164062
2021-08-16,148.80311584472656
2021-08-17,147.8874053955078
2021-08-18,144.11610412597656
2021-08-19,144.4508819580078
2021-08-20,145.91806030273438
2021-08-23,147.4147491455078
2021-08-24,147.32611083984375
2021-08-25,146.08543395996094
2021-08-26,145.27801513671875
2021-08-27,146.32177734375
2021-08-30,150.77247619628906
2021-08-31,149.5022735595703
2021-09-01,150.17184448242188
2021-09-02,151.29437255859375
2021-09-03,151.9344024658203
2021-09-07,154.2877655029297
2021-09-08,152.7319793701172
2021-09-09,151.70791625976562
2021-09-10,146.68609619140625
2021-09-13,147.2572021484375
2021-09-14,145.84912109375
2021-09-15,146.7451934814453
2021-09-16,146.50885009765625
2021-09-17,143.8207244873047
2021-09-20,140.7485809326172
2021-09-21,141.2310028076172
2021-09-22,143.6139373779297
2021-09-23,144.5789337158203
2021-09-24,144.6675262451172
2021-09-27,143.14129638671875
2021-09-28,139.73435974121094
2021-09-29,140.6402587890625
2021-09-30,139.3306427001953
2021-10-01,140.46299743652344
2021-10-04,137.00682067871094
2021-10-05,138.94662475585938
2021-10-06,139.82293701171875
2021-10-07,141.09315490722656
2021-10-08,140.70916748046875
2021-10-11,140.6205291748047
2021-10-12,139.34046936035156
2021-10-13,138.7496795654297
2021-10-14,141.5559844970703
2021-10-15,142.61941528320312
2021-10-18,144.30322265625
2021-10-19,146.4792938232422
2021-10-20,146.97164916992188
2021-10-21,147.1882781982422
2021-10-22,146.410400390625
2021-10-25,146.3611602783203
2021-10-26,147.03070068359375
2021-10-27,146.5679473876953
2021-10-28,150.2309112548828
2021-10-29,147.50338745117188
2021-11-01,146.67623901367188
2021-11-02,147.71998596191406
2021-11-03,149.16748046875
2021-11-04,148.64559936523438
2021-11-05,149.1781005859375
2021-11-08,148.3497772216797
2021-11-09,148.71463012695312
2021-11-10,145.86477661132812
2021-11-11,145.81546020507812
2021-11-12,147.90602111816406
2021-11-15,147.91586303710938
2021-11-16,148.90199279785156
2021-11-17,151.35739135742188
2021-11-18,155.67649841308594
2021-11-19,158.3192596435547
2021-11-22,158.78277587890625
2021-11-23,159.16734313964844
2021-11-24,159.6899871826172
2021-11-26,154.6312255859375
2021-11-29,158.0135955810547
2021-11-30,163.00328063964844
2021-12-01,162.48065185546875
2021-12-02,161.48468017578125
2021-12-03,159.5913543701172
2021-12-06,163.0230255126953
2021-12-07,168.80157470703125
2021-12-08,172.6474151611328
2021-12-09,172.13462829589844
2021-12-10,176.95669555664062
2021-12-13,173.29823303222656
2021-12-14,171.90782165527344
2021-12-15,176.8087615966797
2021-12-16,169.86659240722656
2021-12-17,168.76214599609375
2021-12-20,167.39146423339844
2021-12-21,170.58645629882812
2021-12-22,173.1996307373047
2021-12-23,173.83074951171875
2021-12-27,177.82444763183594
2021-12-28,176.7989044189453
2021-12-29,176.88768005371094
2021-12-30,175.7240447998047
2021-12-31,175.1028289794922
2022-01-03,179.48110961914062
2022-01-04,177.2032012939453
2022-01-05,172.4896240234375
2022-01-06,169.61019897460938
2022-01-07,169.77783203125
2022-01-10,169.79751586914062
2022-01-11,172.6474151611328
2022-01-12,173.09115600585938
2022-01-13,169.79751586914062
2022-01-14,170.6653594970703
2022-01-18,167.44078063964844
2022-01-19,163.92037963867188
2022-01-20,162.22422790527344
2022-01-21,160.15345764160156
2022-01-24,159.37442016601562
2022-01-25,157.5599822998047
2022-01-26,157.47122192382812
2022-01-27,157.0077667236328
2022-01-28,167.96339416503906
2022-01-31,172.35157775878906
2022-02-01,172.18394470214844
2022-02-02,173.39683532714844
2022-02-03,170.49771118164062
2022-02-04,170.2113494873047
2022-02-07,169.49058532714844
2022-02-08,172.6205291748047
2022-02-09,174.05223083496094
2022-02-10,169.94476318359375
2022-02-11,166.50875854492188
2022-02-14,166.7457275390625
2022-02-15,170.60630798339844
2022-02-16,170.36935424804688
2022-02-17,166.7457275390625
2022-02-18,165.1857147216797
2022-02-22,162.24337768554688
2022-02-23,158.0470733642578
2022-02-24,160.683349609375
2022-02-25,162.76666259765625
2022-02-28,163.03323364257812
2022-03-01,161.1374969482422
2022-03-02,164.4550323486328
2022-03-03,164.1292266845703
2022-03-04,161.10789489746094
2022-03-07,157.2868194580078
2022-03-08,155.4502716064453
2022-03-09,160.8906707763672
2022-03-10,156.5166473388672
2022-03-11,152.77455139160156
2022-03-14,148.7164764404297
2022-03-15,153.12998962402344
2022-03-16,157.57310485839844
2022-03-17,158.590087890625
2022-03-18,161.90765380859375
2022-03-21,163.28997802734375
2022-03-22,166.68649291992188
2022-03-23,168.0589141845703
2022-03-24,171.87013244628906
2022-03-25,172.5119171142578
2022-03-28,173.3808135986328
2022-03-29,176.69834899902344
2022-03-30,175.52337646484375
2022-03-31,172.4033203125
2022-04-01,172.1071014404297
2022-04-04,176.18492126464844
2022-04-05,172.84762573242188
2022-04-06,169.65843200683594
2022-04-07,169.96453857421875
2022-04-08,167.94044494628906
2022-04-11,163.65528869628906
2022-04-12,165.54112243652344
2022-04-13,168.2465057373047
2022-04-14,163.20108032226562
2022-04-18,162.98388671875
2022-04-19,165.284423828125
2022-04-20,165.1165771484375
2022-04-21,164.31680297851562
2022-04-22,159.74534606933594
2022-04-25,160.82154846191406
2022-04-26,154.818359375
2022-04-27,154.59127807617188
2022-04-28,161.57192993164062
2022-04-29,155.6576385498047
2022-05-02,155.96371459960938
2022-05-03,157.4645233154297
2022-05-04,163.92189025878906
2022-05-05,154.7887725830078
2022-05-06,155.52047729492188
2022-05-09,150.35888671875
2022-05-10,152.78146362304688
2022-05-11,144.861083984375
2022-05-12,140.96514892578125
2022-05-13,145.46424865722656
2022-05-16,143.9118194580078
2022-05-17,147.5704345703125
2022-05-18,139.24462890625
2022-05-19,135.8134307861328
2022-05-20,136.05076599121094
2022-05-23,141.50901794433594
2022-05-24,138.78981018066406
2022-05-25,138.947998046875
2022-05-26,142.17152404785156
2022-05-27,147.96595764160156
2022-05-31,147.17491149902344
2022-06-01,147.04637145996094
2022-06-02,149.51841735839844
2022-06-03,143.7536163330078
2022-06-06,144.50511169433594
2022-06-07,147.04637145996094
2022-06-08,146.3047637939453
2022-06-09,141.0442657470703
2022-06-10,135.5959014892578
2022-06-13,130.40464782714844
2022-06-14,131.27481079101562
2022-06-15,133.91493225097656
2022-06-16,128.60498046875
2022-06-17,130.08822631835938
2022-06-21,134.34999084472656
2022-06-22,133.83584594726562
2022-06-23,136.72315979003906
2022-06-24,140.07525634765625
2022-06-27,140.07525634765625
2022-06-28,135.90243530273438
2022-06-29,137.67242431640625
2022-06-30,135.19052124023438
2022-07-01,137.37574768066406
2022-07-05,139.97634887695312
2022-07-06,141.32115173339844
2022-07-07,144.7127685546875
2022-07-08,145.39501953125
2022-07-11,143.24932861328125
2022-07-12,144.22825622558594
2022-07-13,143.8623809814453
2022-07-14,146.8090362548828
2022-07-15,148.49000549316406
2022-07-18,145.4247283935547
2022-07-19,149.3107452392578
2022-07-20,151.32791137695312
2022-07-21,153.61209106445312
2022-07-22,152.36618041992188
2022-07-25,151.23892211914062
2022-07-26,149.904052734375
2022-07-27,155.0359649658203
2022-07-28,155.58970642089844
2022-07-29,160.69198608398438
2022-08-01,159.7031707763672
2022-08-02,158.21994018554688
2022-08-03,164.27149963378906
2022-08-04,163.955078125
2022-08-05,163.72732543945312
2022-08-08,163.2520294189453
2022-08-09,163.30154418945312
2022-08-10,167.57913208007812
2022-08-11,166.83651733398438
2022-08-12,170.41107177734375
2022-08-15,171.4904022216797
2022-08-16,171.3319549560547
2022-08-17,172.8370361328125
2022-08-18,172.4409637451172
2022-08-19,169.83676147460938
2022-08-22,165.925537109375
2022-08-23,165.58885192871094
2022-08-24,165.88592529296875
2022-08-25,168.3613739013672
2022-08-26,162.01429748535156
2022-08-29,159.79627990722656
2022-08-30,157.35052490234375
2022-08-31,155.67709350585938
2022-09-01,156.4098358154297
2022-09-02,154.28094482421875
2022-09-06,153.01348876953125
2022-09-07,154.4294891357422
2022-09-08,152.94419860839844
2022-09-09,155.8256072998047
2022-09-12,161.82614135742188
2022-09-13,152.33026123046875
2022-09-14,153.7858428955078
2022-09-15,150.8747100830078
2022-09-16,149.2210693359375
2022-09-19,152.96400451660156
2022-09-20,155.36024475097656
2022-09-21,152.21144104003906
2022-09-22,151.24107360839844
2022-09-23,148.9537353515625
2022-09-26,149.29039001464844
2022-09-27,150.2706756591797
2022-09-28,148.36952209472656
2022-09-29,141.08177185058594
2022-09-30,136.84375
2022-10-03,141.0520477294922
2022-10-04,144.66624450683594
2022-10-05,144.96328735351562
2022-10-06,144.0028076171875
2022-10-07,138.71522521972656
2022-10-10,139.04196166992188
2022-10-11,137.61611938476562
2022-10-12,136.9823760986328
2022-10-13,141.58677673339844
2022-10-14,137.02197265625
2022-10-17,141.012451171875
2022-10-18,142.33929443359375
2022-10-19,142.44821166992188
2022-10-20,141.9828338623047
2022-10-21,145.82473754882812
2022-10-24,147.98333740234375
2022-10-25,150.844970703125
2022-10-26,147.88433837890625
2022-10-27,143.37899780273438
2022-10-28,154.21163940429688
2022-10-31,151.83518981933594
2022-11-01,149.1715850830078
2022-11-02,143.6067352294922
2022-11-03,137.51708984375
2022-11-04,137.24928283691406
2022-11-07,137.78488159179688
2022-11-08,138.3601531982422
2022-11-09,133.76797485351562
2022-11-10,145.66990661621094
2022-11-11,148.47677612304688
2022-11-14,147.06838989257812
2022-11-15,148.81399536132812
2022-11-16,147.57420349121094
2022-11-17,149.4884796142578
2022-11-18,150.05381774902344
2022-11-21,146.8006134033203
2022-11-22,148.95285034179688
2022-11-23,149.83563232421875
2022-11-25,146.8997802734375
2022-11-28,143.04156494140625
2022-11-29,140.01649475097656
2022-11-30,146.8204345703125
2022-12-01,147.09814453125
2022-12-02,146.6022186279297
2022-12-05,145.431884765625
2022-12-06,141.74227905273438
2022-12-07,139.7883758544922
2022-12-08,141.48440551757812
2022-12-09,140.9984130859375
2022-12-12,143.3093719482422
2022-12-13,144.28135681152344
2022-12-14,142.03982543945312
2022-12-15,135.38462829589844
2022-12-16,133.41090393066406
2022-12-19,131.2884063720703
2022-12-20,131.218994140625
2022-12-21,134.3432159423828
2022-12-22,131.1495361328125
2022-12-23,130.78256225585938
2022-12-27,128.967529296875
2022-12-28,125.01011657714844
2022-12-29,128.5509490966797
2022-12-30,128.86834716796875
